"EPUB","URL","Message","Count"
"9781554584260.epub","xhtml/glossary.xhtml","Element does not have text that is visible to screen readers","1"
"9781554584260.epub","xhtml/bib.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","3"
"9781554584260.epub","xhtml/index.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","3091"
"9781554586677.epub","xhtml/ch00_fm4_copy.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","1"
"9781554586677.epub","xhtml/ch20_notes.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","17"
"9781554586684.epub","ops\1554580633.opf","The language must be specified (xml:lang in OPF package)","1"
"9781554586684.epub","ops\1554580633.opf","Publications must declare the 'schema:accessMode' metadata","1"
"9781554586684.epub","ops\1554580633.opf","Publications must declare the 'schema:accessModeSufficient' metadata","1"
"9781554586684.epub","ops\1554580633.opf","Publications must declare the 'schema:accessibilityFeature' metadata","1"
"9781554586684.epub","ops\1554580633.opf","Publications must declare the 'schema:accessibilityHazard' metadata","1"
"9781554586684.epub","ops\1554580633.opf","Publications must declare the 'schema:accessibilitySummary' metadata","1"
"9781554586684.epub","xhtml/cover.xhtml","Element does not have an alt attribute
aria-label attribute does not exist or is empty
aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
Element has no title attribute
Element's default semantics were not overridden with role=""none"" or role=""presentation""","1"
"9781554586684.epub","xhtml/copyright.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","1"
"9781554586684.epub","xhtml/intro.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","11"
"9781554586684.epub","xhtml/intropart01.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","2"
"9781554586684.epub","xhtml/ch01.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","47"
"9781554586684.epub","xhtml/ch02.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","34"
"9781554586684.epub","xhtml/ch03.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","46"
"9781554586684.epub","xhtml/ch04.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","38"
"9781554586684.epub","xhtml/conclusionpart01.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","2"
"9781554586684.epub","xhtml/intropart02.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","11"
"9781554586684.epub","xhtml/ch05.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","38"
"9781554586684.epub","xhtml/ch06.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","41"
"9781554586684.epub","xhtml/ch07.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","17"
"9781554586684.epub","xhtml/ch08.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","73"
"9781554586684.epub","xhtml/intropart03.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","1"
"9781554586684.epub","xhtml/ch09.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","41"
"9781554586684.epub","xhtml/ch10.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","29"
"9781554586684.epub","xhtml/ch11.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","24"
"9781554586684.epub","xhtml/ch12.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","76"
"9781554586684.epub","xhtml/conclusion.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","8"
"9781554586684.epub","xhtml/bib.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","4"
"9781554586684.epub","xhtml/index.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","969"
"9781554587179.epub","ops\1554580641.opf","The language must be specified (xml:lang in OPF package)","1"
"9781554587179.epub","ops\1554580641.opf","Publications must declare the 'schema:accessMode' metadata","1"
"9781554587179.epub","ops\1554580641.opf","Publications must declare the 'schema:accessModeSufficient' metadata","1"
"9781554587179.epub","ops\1554580641.opf","Publications must declare the 'schema:accessibilityFeature' metadata","1"
"9781554587179.epub","ops\1554580641.opf","Publications must declare the 'schema:accessibilityHazard' metadata","1"
"9781554587179.epub","ops\1554580641.opf","Publications must declare the 'schema:accessibilitySummary' metadata","1"
"9781554587179.epub","xhtml/cover.xhtml","Element does not have an alt attribute
aria-label attribute does not exist or is empty
aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
Element has no title attribute
Element's default semantics were not overridden with role=""none"" or role=""presentation""","1"
"9781554587179.epub","xhtml/copyright.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","1"
"9781554587179.epub","xhtml/pre_ack.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","4"
"9781554587179.epub","xhtml/notes.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","185"
"9781554587179.epub","xhtml/index.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","1855"
"9781554587230.epub","ops\9781554581672.opf","The language must be specified (xml:lang in OPF package)","1"
"9781554587230.epub","ops\9781554581672.opf","Publications must declare the 'schema:accessMode' metadata","1"
"9781554587230.epub","ops\9781554581672.opf","Publications must declare the 'schema:accessModeSufficient' metadata","1"
"9781554587230.epub","ops\9781554581672.opf","Publications must declare the 'schema:accessibilityFeature' metadata","1"
"9781554587230.epub","ops\9781554581672.opf","Publications must declare the 'schema:accessibilityHazard' metadata","1"
"9781554587230.epub","ops\9781554581672.opf","Publications must declare the 'schema:accessibilitySummary' metadata","1"
"9781554587230.epub","xhtml/cover.xhtml","Element does not have an alt attribute
aria-label attribute does not exist or is empty
aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
Element has no title attribute
Element's default semantics were not overridden with role=""none"" or role=""presentation""","1"
"9781554587230.epub","xhtml/copyright.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","1"
"9781554587230.epub","xhtml/intro.xhtml","Heading order invalid","1"
"9781554587230.epub","xhtml/intro.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","3"
"9781554587230.epub","xhtml/ch01.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","23"
"9781554587230.epub","xhtml/ch04.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","8"
"9781554587230.epub","xhtml/ch05.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","12"
"9781554587230.epub","xhtml/ch07.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","7"
"9781554587230.epub","xhtml/ch08.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","13"
"9781554587230.epub","xhtml/ch11.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","57"
"9781554587230.epub","xhtml/ch12.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","23"
"9781554587230.epub","xhtml/ch13.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","14"
"9781554587230.epub","xhtml/contrib.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","3"
"9781554587230.epub","xhtml/index.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","1029"
"9781554587650.epub","ops\9781554581801.opf","The language must be specified (xml:lang in OPF package)","1"
"9781554587650.epub","ops\9781554581801.opf","Publications must declare the 'schema:accessMode' metadata","1"
"9781554587650.epub","ops\9781554581801.opf","Publications must declare the 'schema:accessModeSufficient' metadata","1"
"9781554587650.epub","ops\9781554581801.opf","Publications must declare the 'schema:accessibilityFeature' metadata","1"
"9781554587650.epub","ops\9781554581801.opf","Publications must declare the 'schema:accessibilityHazard' metadata","1"
"9781554587650.epub","ops\9781554581801.opf","Publications must declare the 'schema:accessibilitySummary' metadata","1"
"9781554587650.epub","xhtml/cover.xhtml","Element does not have an alt attribute
aria-label attribute does not exist or is empty
aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
Element has no title attribute
Element's default semantics were not overridden with role=""none"" or role=""presentation""","1"
"9781554587650.epub","xhtml/copyright.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","1"
"9781554587650.epub","xhtml/introduction.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","32"
"9781554587650.epub","xhtml/ch01.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","3"
"9781554587650.epub","xhtml/ch02.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","6"
"9781554587650.epub","xhtml/ch03.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","12"
"9781554587650.epub","xhtml/ch04.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","4"
"9781554587650.epub","xhtml/ch07.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","30"
"9781554587650.epub","xhtml/ch08.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","14"
"9781554587650.epub","xhtml/ch09.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","5"
"9781554587650.epub","xhtml/ch10.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","14"
"9781554587650.epub","xhtml/ch11.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","1"
"9781554587650.epub","xhtml/ch12.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","1"
"9781554587650.epub","xhtml/ch13.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","1"
"9781554587650.epub","xhtml/ch14.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","9"
"9781554587650.epub","xhtml/ch15.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","2"
"9781554587650.epub","xhtml/ch16.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","3"
"9781554587650.epub","xhtml/ch17.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","12"
"9781554587650.epub","xhtml/ch18.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","13"
"9781554587650.epub","xhtml/ch19.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","15"
"9781554587650.epub","xhtml/ch20.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","5"
"9781554587650.epub","xhtml/ch21.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","16"
"9781554587650.epub","xhtml/ch22.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","11"
"9781554587650.epub","xhtml/coda.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","3"
"9781554587650.epub","xhtml/notes.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","1"
"9781554587650.epub","xhtml/index.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","695"
"9781554587742.epub","ops\9781554581238.opf","The language must be specified (xml:lang in OPF package)","1"
"9781554587742.epub","ops\9781554581238.opf","Publications must declare the 'schema:accessMode' metadata","1"
"9781554587742.epub","ops\9781554581238.opf","Publications must declare the 'schema:accessModeSufficient' metadata","1"
"9781554587742.epub","ops\9781554581238.opf","Publications must declare the 'schema:accessibilityFeature' metadata","1"
"9781554587742.epub","ops\9781554581238.opf","Publications must declare the 'schema:accessibilityHazard' metadata","1"
"9781554587742.epub","ops\9781554581238.opf","Publications must declare the 'schema:accessibilitySummary' metadata","1"
"9781554587742.epub","xhtml/cover.xhtml","Element does not have an alt attribute
aria-label attribute does not exist or is empty
aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
Element has no title attribute
Element's default semantics were not overridden with role=""none"" or role=""presentation""","1"
"9781554587742.epub","xhtml/ch00_fm3_Copy.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","1"
"9781554587742.epub","xhtml/ch01.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","22"
"9781554587742.epub","xhtml/ch02_sec01.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","6"
"9781554587742.epub","xhtml/ch02_sec02.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","1"
"9781554587742.epub","xhtml/ch02_sec03.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","4"
"9781554587742.epub","xhtml/ch02_sec04.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","6"
"9781554587742.epub","xhtml/ch02_sec06.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","2"
"9781554587742.epub","xhtml/ch02_sec07.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","1"
"9781554587742.epub","xhtml/ch02_sec08.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","2"
"9781554587742.epub","xhtml/ch02_sec09.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","1"
"9781554587742.epub","xhtml/ch02_sec10.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","3"
"9781554587742.epub","xhtml/ch02_sec11.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","6"
"9781554587742.epub","xhtml/ch02_sec12.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","1"
"9781554587742.epub","xhtml/ch02_sec13.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","5"
"9781554587742.epub","xhtml/ch02_sec15.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","5"
"9781554587742.epub","xhtml/ch02_sec16.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","2"
"9781554587742.epub","xhtml/ch02_sec19.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","1"
"9781554587742.epub","xhtml/ch02_sec20.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","8"
"9781554587742.epub","xhtml/ch02_sec21.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","7"
"9781554587742.epub","xhtml/ch02_sec22.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","8"
"9781554587742.epub","xhtml/ch02_sec24.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","5"
"9781554587742.epub","xhtml/ch02_sec25.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","1"
"9781554587742.epub","xhtml/ch02_sec26.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","2"
"9781554587742.epub","xhtml/ch02_sec29.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","1"
"9781554587742.epub","xhtml/ch02_sec30.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","1"
"9781554587742.epub","xhtml/ch02_sec32.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","3"
"9781554587742.epub","xhtml/ch02_sec34.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","3"
"9781554587742.epub","xhtml/ch02_sec35.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","1"
"9781554587742.epub","xhtml/ch02_sec36.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","3"
"9781554587742.epub","xhtml/ch02_sec37.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","2"
"9781554587742.epub","xhtml/ch02_sec38.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","5"
"9781554587742.epub","xhtml/ch02_sec40.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","2"
"9781554587742.epub","xhtml/ch03.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","6"
"9781554587742.epub","xhtml/ch06_bibli.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","27"
"9781554587742.epub","xhtml/ch07_ind.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","1619"
"9781554587742.epub","xhtml/ch02_sec24a.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","1"
"9781554587919.epub","ops\9780889206014.opf","The language must be specified (xml:lang in OPF package)","1"
